id,name_x,popularity,explicit,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,release_date1,genres
2e6jVBimYdHUgveLPAREap,Chapter 1.4 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.73,0.3,1,-17.65,1,0.94,0.86,0,0.19,0.79,62.4,3,2.35,12/27/1923,['unknown']
2gFUqcLFUDVXcWmeKAOnGd,Pobre Cotorro - Remasterizado,0,0,Ignacio Corsini,0.5,0.3,5,-15.32,0,0.08,1,0.92,0.28,0.51,135.24,4,2.85,3/29/1923,"['tango', 'vintage tango']"
2gwppa6p7HymxbyxEooUNI,Two Deuces,4,0,Louis Armstrong & His Hot Five,0.71,0.29,5,-10.67,1,0.07,0.96,0.35,0.39,0.56,85.3,4,2.88,1/1/1923,['new orleans jazz']
2gy7I5dzqH5SMPefKbXqqg,Chapter 3.19 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.71,0.23,1,-17.5,0,0.95,0.88,0,0.16,0.7,85.56,3,2.8,12/27/1923,['unknown']
2hLwDuj5IWkGnaADLfKhO3,Chapter 4.16 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.73,0.19,1,-20.56,1,0.95,0.67,0,0.15,0.65,90.22,3,2.31,12/27/1923,['unknown']
2hg4UzqISMeCbjd8iSZhPT,Chapter 8.14 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.7,0.21,1,-20.03,1,0.94,0.69,0,0.17,0.79,78.03,3,2.1,12/27/1923,['unknown']
2l56fKIIrgfHWndcbkBAta,The C00L Song,0,1,Dampfwalzi,0.5,0.82,9,-12.87,0,0.06,0,0.64,0.47,0.4,97.02,4,2.01,2/26/1923,['unknown']
2l78PWopglhBVZGmpeTNRh,Chapter 2.18 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.71,0.19,1,-20.44,1,0.94,0.85,0,0.24,0.59,127.02,3,2.26,12/27/1923,['unknown']
2lfBwShUHcbTlQltFG6LZe,Chapter 7.2 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.75,0.21,1,-20.12,1,0.95,0.82,0,0.19,0.78,60.04,4,2.16,12/27/1923,['unknown']
2llQn4es5UBbZF2aTZuf5V,Chapter 3.2 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.71,0.27,9,-17.41,1,0.95,0.94,0,0.25,0.61,130.2,5,2.17,12/27/1923,['unknown']
2mT2jYaXYm8t7pUewp55pj,Chapter 6.3 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.67,0.25,10,-19.7,0,0.96,0.79,0,0.13,0.77,148.32,4,2.28,12/27/1923,['unknown']
2ohtXE5y4GhN0Zxvalubes,On The Sunny Side Of The Street - Part 2,4,0,Louis Armstrong,0.56,0.27,0,-9.8,1,0.05,0.99,0.85,0.45,0.58,101.28,4,3.1,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
2ot1SikkJGXtHo4OfOEuEe,Chapter 9.5 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.62,0.22,5,-18.14,0,0.96,0.79,0,0.18,0.72,75.16,4,2.3,12/27/1923,['unknown']
2p6Iprr9YSwoPEr9Z24uVj,Beso De Sol - Remasterizado,0,0,Ignacio Corsini,0.39,0.14,7,-23.36,1,0.04,0.99,0.32,0.15,0.55,78.54,1,2.45,3/29/1923,"['tango', 'vintage tango']"
2qkMBPNx82zd6ynbrL6HOb,Chapter 3.5 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.71,0.2,1,-19.56,1,0.93,0.69,0,0.13,0.7,107.78,4,2.11,12/27/1923,['unknown']
2sVqBPHl4PWSeURzg9EKrp,Chapter 9.4 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.7,0.23,1,-18.54,1,0.95,0.82,0,0.16,0.66,96.26,3,2.16,12/27/1923,['unknown']
2spqNW4Rg9EOcbRHqgqsud,Chapter 1.9 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.7,0.24,1,-19.07,1,0.94,0.75,0,0.16,0.78,130.56,3,2.21,12/27/1923,['unknown']
2u9uUB3WJMcE5jty4rjDOq,Chapter 2.6 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.7,0.2,1,-22.26,1,0.95,0.68,0,0.13,0.78,79.11,4,2.29,12/27/1923,['unknown']
2yfrHTCBu6ED8Abxey81Qk,Chapter 5.16 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.72,0.28,1,-19.15,1,0.93,0.75,0,0.16,0.55,112.48,1,2.19,12/27/1923,['unknown']
2yqz75MA7AtLje5drtf8Gq,Mi Alazan Tostado - Remasterizado,0,0,Ignacio Corsini,0.34,0.3,11,-19.58,0,0.04,0.99,0.89,0.41,0.56,100.94,3,3.1,3/29/1923,"['tango', 'vintage tango']"
2zFWLv60Tyz6D7SUQUNZtH,Elle N'Est Pas Si Mal Que Ca,0,0,Mlle Davia,0.52,0.29,0,-15.18,1,0.09,1,0.05,0.47,0.54,83.33,4,2.87,1/1/1923,['unknown']
30zaNxb2hI6M678pWrGK0h,Chapter 3.9 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.71,0.23,11,-18.37,0,0.93,0.87,0,0.14,0.69,127.52,3,2.29,12/27/1923,['unknown']
31BnKhHR84Tv59WcvudHCq,Chapter 2.3 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.66,0.28,5,-18.56,1,0.95,0.82,0,0.15,0.71,86.48,3,2.09,12/27/1923,['unknown']
31xehks2I3KrRVZRdZlREk,Chapter 5.18 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.74,0.3,1,-18.43,1,0.94,0.85,0,0.14,0.81,103.31,3,2.17,12/27/1923,['unknown']
32lDouU0o6hjbxZL2P2ovX,Chapter 2.4 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.72,0.24,1,-19.89,1,0.94,0.86,0,0.13,0.78,87.4,3,2.57,12/27/1923,['unknown']
34D575uvl3MYVJx7PceZCl,Chapter 7.3 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.66,0.22,1,-19.47,1,0.94,0.86,0,0.12,0.83,151.23,4,2.37,12/27/1923,['unknown']
34mNRdIyIPh54mNDWN8lkK,Chapter 6.11 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.7,0.22,1,-21.77,0,0.94,0.82,0,0.24,0.72,131.44,4,2.13,12/27/1923,['unknown']
34rdVyVGI2u6I0tNWc8v0Y,Nous Avons Fait Un Beau Voyage,0,0,André Baugé,0.61,0.28,5,-13.41,1,0.17,0.98,0,0.22,0.85,73.67,4,2.13,1/1/1923,['vintage chanson']
35gyMzxIMFL4e2YL5hkpH6,I Ain'T No Body'S Darling - Remasterizado,0,0,Francisco Canaro,0.47,0.43,5,-13.01,1,0.05,1,0.98,0.18,0.94,166.48,4,2.85,7/9/1923,"['tango', 'vintage tango']"
36TmAU1B91sO9Gwn6cMdv1,Chapter 6.2 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.72,0.27,8,-19.13,1,0.95,0.64,0,0.17,0.64,97.06,4,2.22,12/27/1923,['unknown']
37cZYq36byeOYpb0KAl6lF,Chapter 10.5 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.71,0.18,1,-20.92,1,0.92,0.74,0,0.18,0.71,114.66,4,2.12,12/27/1923,['unknown']
38p6VEUf5fz0WA3TM2GNIz,Chapter 3.11 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.63,0.19,1,-21.01,1,0.96,0.74,0,0.09,0.76,81.97,4,2.44,12/27/1923,['unknown']
39zX6LsaEcaluNfwwraKAs,Chapter 5.5 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.62,0.23,5,-20,0,0.96,0.74,0,0.2,0.68,176.05,1,2.11,12/27/1923,['unknown']
3AL6oljZrHIu9wxGXvkKCb,Chapter 6.15 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.64,0.26,6,-18.79,1,0.95,0.88,0,0.12,0.83,82.11,3,2.13,12/27/1923,['unknown']
3AVbE1jEbBroxADdYSwpUX,Chapter 6.3 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.71,0.22,1,-19.97,1,0.94,0.8,0,0.27,0.73,126.52,3,2.18,12/27/1923,['unknown']
3BHmu5onoduKIseK4p4VTQ,Chapter 1.16 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.71,0.27,1,-19.6,1,0.95,0.74,0,0.17,0.77,71.44,3,2.11,12/27/1923,['unknown']
3DWEcGDSXu42LYHbSVYguU,There'S No Tomorrow,0,0,Harry Curtis,0.72,0.38,11,-12.96,1,0.03,0.76,0,0.12,0.81,109.98,4,2.17,1/1/1923,['unknown']
3FyDaPO3ak0R5zQrO14sL7,Chapter 2.4 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.71,0.2,1,-18.18,0,0.94,0.56,0,0.15,0.57,108.1,3,2.3,12/27/1923,['unknown']
3GPFBKLtvTe3V63nzh4oUF,Chapter 6.17 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.66,0.18,0,-20.43,1,0.95,0.81,0,0.17,0.61,92.7,4,2.24,12/27/1923,['unknown']
3Glvyay182hRpDhPscmZWx,Chapter 11.11 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.69,0.21,1,-18.84,1,0.95,0.9,0,0.17,0.74,85.93,4,2.17,12/27/1923,['unknown']
3HkSl0PJj4xBPkeZsK1yXI,Chapter 8.18 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.63,0.18,1,-20.5,1,0.96,0.38,0,0.07,0.52,168.86,5,3.47,12/27/1923,['unknown']
3IOmj6NIiknYGtIuFGBSBG,Muchachita Loca - Remasterizado,0,0,Ignacio Corsini,0.44,0.21,6,-21.56,0,0.05,1,0.02,0.25,0.7,122.93,4,2.55,3/29/1923,"['tango', 'vintage tango']"
3J8H6B2f2uNkSiHYwwPB6Q,Chapter 4.16 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.65,0.16,5,-21.96,0,0.95,0.74,0,0.14,0.69,91.39,3,2.29,12/27/1923,['unknown']
3JQIKXzPa0RIodcMBr6DNF,Chapter 4.7 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.7,0.23,1,-19.34,1,0.96,0.76,0,0.27,0.8,81.39,4,2.09,12/27/1923,['unknown']
3JSyqV0xIb9k6Xfor577ML,Chapter 2.14 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.64,0.17,9,-19.42,1,0.95,0.77,0,0.13,0.7,89.16,5,2.3,12/27/1923,['unknown']
3KtlyM6mYwRXTova2jfFPF,Chapter 8.11 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.74,0.23,1,-18.2,1,0.94,0.81,0,0.17,0.58,105.26,3,2.26,12/27/1923,['unknown']
3LEXI58rgVBIn8Mr0FQXrp,Chapter 7.18 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.72,0.2,5,-20.12,1,0.94,0.79,0,0.17,0.72,122.97,1,2.1,12/27/1923,['unknown']
3LTK7FvKsUKOLp9TZRVQIZ,Chapter 7.2 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.7,0.18,1,-20.02,1,0.94,0.68,0,0.16,0.69,83.87,4,2.16,12/27/1923,['unknown']
3M1AV4KKRquagoq35YNxse,Chapter 1.7 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.74,0.29,5,-18.81,0,0.93,0.76,0,0.14,0.71,97.98,5,2.38,12/27/1923,['unknown']
3MDt3vN8pgvIAfDIxtyN3a,Chapter 8.11 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.71,0.16,1,-22.03,1,0.95,0.84,0,0.2,0.75,80.2,3,2.24,12/27/1923,['unknown']
3O2pzKGBzwCsTywRWovx2U,Chapter 4.3 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.69,0.24,9,-18.05,1,0.95,0.74,0,0.35,0.62,100.58,3,2.33,12/27/1923,['unknown']
3Q0Z752d6h26C5Ivd0q2VZ,Chapter 6.14 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.62,0.22,1,-19.99,1,0.96,0.85,0,0.15,0.65,76.92,4,2.36,12/27/1923,['unknown']
3Q5D2uUAUIiACyCgVwaDFU,Chapter 1.2 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.67,0.3,1,-17.94,1,0.95,0.83,0,0.16,0.78,146.46,4,2.23,12/27/1923,['unknown']
3V2R1hDixOyRYEIWdYm0OC,Nubes De Humo - Remasterizado,0,0,Francisco Canaro,0.62,0.31,8,-13.93,0,0.05,1,0.97,0.12,0.73,122.62,4,2.94,7/9/1923,"['tango', 'vintage tango']"
3VDVHZiEBJvKM9WGEJVR9a,Chapter 4.2 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.71,0.23,0,-19.19,1,0.96,0.85,0,0.14,0.63,86.99,4,2.15,12/27/1923,['unknown']
3XHUxnjmA15lbMDcGYiWwZ,Eleonore - Remasterizado,0,0,Francisco Canaro,0.34,0.42,0,-15.09,1,0.17,1,0.98,0.26,0.76,167.96,4,2.63,7/9/1923,"['tango', 'vintage tango']"
3YK80CqyG4hLA3YbDxavBO,Chapter 8.20 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.66,0.18,1,-19.36,1,0.96,0.83,0,0.1,0.74,93.32,1,2.1,12/27/1923,['unknown']
3Ymcu570Ylr9LUnCX6tnhC,Chapter 1.8 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.71,0.27,1,-19.56,1,0.94,0.79,0,0.15,0.78,107.63,1,2.13,12/27/1923,['unknown']
3ZKOtk1YGKwrQkDhi73zJr,Dans Les Jardins De L'Alhambra,0,0,Robert Jysor,0.67,0.37,1,-12.87,0,0.07,0.99,0,0.34,0.8,108.16,4,3.15,1/1/1923,['unknown']
3ZcK37cOs1Q16F6CQeVFgA,Chapter 1.7 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.7,0.26,1,-20.43,1,0.96,0.77,0,0.28,0.8,79.73,4,2.4,12/27/1923,['unknown']
3clAJr93BNtxjwKWgPzibE,Chapter 4.11 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.62,0.2,1,-20.62,1,0.96,0.82,0,0.31,0.52,170.94,3,2.15,12/27/1923,['unknown']
3dtLRp92v8d6ZBDzwidmgk,Chapter 1.14 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.69,0.24,1,-20.64,1,0.95,0.67,0,0.17,0.76,83.12,3,2.19,12/27/1923,['unknown']
3eSMs0YEt1qRUtsIjjoR5u,Chapter 4.20 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.72,0.18,1,-20.77,1,0.95,0.74,0,0.16,0.76,113.85,4,2.11,12/27/1923,['unknown']
3erNdiLPou8N2daJMvaaWv,Dinah,0,0,Harry Curtis,0.72,0.51,7,-10.52,1,0.04,0.76,0,0.06,0.88,130.06,4,2.38,1/1/1923,['unknown']
3f4HAZPUTSrQbK6jCwQhnx,You Broke The Only Heart That Ever Loved You,0,0,Harry Curtis,0.63,0.42,0,-11.67,1,0.05,0.71,0,0.16,0.73,133.9,4,2.45,1/1/1923,['unknown']
3gApxJyhWWfo68HGgyVcAS,Chapter 2.3 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.75,0.23,1,-20.52,1,0.95,0.8,0,0.13,0.64,107.66,3,2.13,12/27/1923,['unknown']
3i4RahjAMmwcNCLekuLYEY,Chapter 2.14 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.7,0.22,1,-19.87,1,0.95,0.7,0,0.19,0.75,103.88,3,2.19,12/27/1923,['unknown']
3iEvTQafOiOJyPov4Qpvh5,Chapter 8.5 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.66,0.2,5,-20.51,0,0.94,0.87,0,0.25,0.77,93.23,3,2.43,12/27/1923,['unknown']
3iRLeF7fyaOBgeySp2ZzWD,Chapter 4.12 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.72,0.18,0,-20.21,1,0.95,0.81,0,0.25,0.6,83.87,4,2.1,12/27/1923,['unknown']
3iTYh4qdFdJyYlmGs0Ch1Z,Chapter 2.2 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.66,0.2,9,-21,1,0.96,0.75,0,0.16,0.76,62.19,4,2.29,12/27/1923,['unknown']
3iobM1JNjGIabwPNrJ5zfW,Chapter 9.3 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.71,0.17,1,-20.18,1,0.95,0.76,0,0.35,0.66,87.16,4,2.23,12/27/1923,['unknown']
3jK2m3L8elPvXWnCSPgsiB,Chapter 5.10 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.65,0.19,5,-19.52,0,0.96,0.74,0,0.17,0.69,91.67,3,2.35,12/27/1923,['unknown']
3jic1HtQwJwaKnBL4ykuwZ,My Sweet,4,0,Louis Armstrong,0.74,0.28,3,-10.41,1,0.05,0.93,0.08,0.06,0.82,105.84,4,3.27,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
3k4aOGCuv5NjjHTJ3tBBqw,Chapter 1.20 & Chapter 2.1 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.69,0.14,1,-23.29,1,0.94,0.54,0,0.33,0.72,136.32,1,2.1,12/27/1923,['unknown']
3k8zGG9LmgT9I68R0u5cDE,Chapter 9.19 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.68,0.24,1,-19.59,1,0.96,0.74,0,0.16,0.75,73.51,3,2.28,12/27/1923,['unknown']
3lWtpc2gKflv5xG7qGVA9l,I Can'T Give You Anything But Love,0,0,Harry Curtis,0.73,0.52,2,-11.97,1,0.05,0.86,0,0.09,0.78,139.96,4,3.07,1/1/1923,['unknown']
3mILRZYDhBz4ZqmVlt7su7,Chapter 5.13 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.68,0.25,1,-20.49,1,0.95,0.78,0,0.24,0.78,85.73,3,2.24,12/27/1923,['unknown']
3npTSodOUXSWhonT7TJTIN,Chapter 7.7 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.68,0.25,9,-17.74,1,0.96,0.86,0,0.26,0.7,99.26,4,2.09,12/27/1923,['unknown']
3pNvEugUdsFGZSolcLGb3V,Chapter 4.13 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.73,0.25,1,-17.98,1,0.95,0.79,0,0.22,0.8,107.78,5,2.27,12/27/1923,['unknown']
3pjehtgPoqwg771OxtIth4,Chapter 8.6 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.64,0.28,1,-18.76,1,0.95,0.71,0,0.22,0.58,88.56,3,2.09,12/27/1923,['unknown']
3pjoWqkg0KD2BYLhWNjv7T,Chapter 5.3 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.68,0.16,6,-20.68,0,0.96,0.78,0,0.29,0.85,78.97,1,2.12,12/27/1923,['unknown']
3q29zpii6tFh9IdrXL0HLX,Chapter 4.8 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.69,0.2,1,-20.65,1,0.96,0.65,0,0.36,0.61,139.47,3,2.35,12/27/1923,['unknown']
3qByw3YrQnpjMttThvwclS,The Bridwell Blues,4,0,Nolan Welsh,0.66,0.14,11,-14.72,1,0.34,1,0,0.12,0.64,72.49,4,3.53,1/1/1923,['unknown']
3qpqaoO3IPawhS4PzUeJL7,Chapter 3.7 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.71,0.22,1,-20.72,1,0.95,0.74,0,0.16,0.75,74.05,3,2.22,12/27/1923,['unknown']
3siZBSfqfWGdfO22wScU0U,Chapter 4.12 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.71,0.2,1,-19.24,1,0.93,0.83,0,0.24,0.82,111.12,4,2.18,12/27/1923,['unknown']
3tyhTk1UX8h6NSRuSQd2Gz,Chapter 4.8 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.71,0.24,9,-19,1,0.95,0.79,0,0.25,0.81,85.46,4,2.31,12/27/1923,['unknown']
3vNg4FT0yzOVYVrCydxIPZ,Chapter 7.14 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.66,0.17,1,-20.34,1,0.95,0.83,0,0.26,0.6,86.36,4,2.12,12/27/1923,['unknown']
3vWbf3W1QkZjnfJhHXQxCp,Chapter 4.4 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.63,0.26,1,-18.43,1,0.96,0.74,0,0.61,0.62,170.07,5,2.15,12/27/1923,['unknown']
3vfTqBW9DLaendwbV4sMeM,Chapter 6.17 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.69,0.2,1,-19.44,0,0.95,0.84,0,0.2,0.78,85.9,3,2.71,12/27/1923,['unknown']
3y44rjnrh8GMfjqbONAaTO,Chapter 11.4 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.72,0.24,2,-19.36,1,0.94,0.85,0,0.24,0.71,99.51,3,2.3,12/27/1923,['unknown']
3y9FJZk0c8LXgvaFU5KFXK,Chapter 6.12 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.69,0.22,9,-19.09,1,0.94,0.71,0,0.22,0.57,137.86,3,2.27,12/27/1923,['unknown']
3zSJdNa5YQwNSAnkZm9gAw,Chapter 10.15 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.63,0.26,1,-17.48,1,0.96,0.78,0,0.26,0.74,167.8,1,2.2,12/27/1923,['unknown']
3zsFs71s4rmanTNdQUatzS,You Never Miss The Water Till The Well Runs Dry,0,0,Harry Curtis,0.74,0.42,5,-10.23,1,0.03,0.91,0,0.1,0.56,119.96,3,2.51,1/1/1923,['unknown']
41EbVURlQ4vMzr4T40Cokw,Chapter 5.6 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.73,0.28,10,-18.48,0,0.95,0.77,0,0.2,0.72,77.25,4,2.61,12/27/1923,['unknown']
41RLkvyELWv5ydLwQ6FsLu,You Always Hurt The One You Love,0,0,Harry Curtis,0.48,0.29,10,-12.17,1,0.04,0.88,0,0.11,0.24,126.3,3,3.48,1/1/1923,['unknown']
41gIFUJuvcpDWaljitJ2ZW,Chapter 2.20 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.7,0.24,1,-20.6,1,0.94,0.73,0,0.39,0.76,134.11,3,2.32,12/27/1923,['unknown']
43YL7lZHfzOVq6uqS4HJ61,Chapter 4.5 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.71,0.26,1,-18.13,1,0.95,0.8,0,0.32,0.66,109.76,4,2.62,12/27/1923,['unknown']
43eCxF1gclHqMZXiqdPfX1,Chapter 2.11 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.63,0.26,1,-17.66,1,0.96,0.83,0,0.14,0.75,168.73,1,2.98,12/27/1923,['unknown']
45MNeHFtmUexSRJPQoOzah,Chapter 3.9 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.64,0.22,8,-19.18,1,0.95,0.82,0,0.25,0.68,80.75,4,2.13,12/27/1923,['unknown']
49R7xgYyebbRaivhnEDqNa,Chapter 9.6 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.7,0.22,1,-19.82,1,0.95,0.84,0,0.31,0.65,137.94,3,2.1,12/27/1923,['unknown']
4B1wlmzIBmItd9sYUng5QR,Chapter 6.13 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.62,0.26,1,-18.82,1,0.94,0.83,0,0.16,0.83,75.42,3,3.13,12/27/1923,['unknown']
4B7YDknKCv5ZwrWMpBDz9O,Chapter 8.6 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.74,0.22,1,-19.17,1,0.94,0.85,0,0.17,0.84,92.86,3,2.2,12/27/1923,['unknown']
4Bdt3R7sAZipPugh2gYzuG,Chapter 7.3 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.64,0.2,1,-19.22,1,0.96,0.72,0,0.15,0.59,85.8,4,2.15,12/27/1923,['unknown']
4DR1ApXu41RRJsixQcl9pB,Chapter 4.5 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.76,0.19,5,-20.7,0,0.94,0.7,0,0.14,0.72,89.06,4,2.26,12/27/1923,['unknown']
4EysTioGylafNse9OdvnD2,Chapter 1.13 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.64,0.19,9,-19.8,0,0.95,0.76,0,0.26,0.72,87.36,3,2.39,12/27/1923,['unknown']
4FIWTETB0N3snepDVfSk7l,Chapter 10.3 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.71,0.19,1,-19.48,1,0.9,0.79,0,0.22,0.73,130.15,5,2.45,12/27/1923,['unknown']
4IZb9POk9nkymYNibJkUxh,Negro Veio - Remasterizado,0,0,Francisco Canaro,0.41,0.41,0,-16.13,0,0.12,1,0.98,0.3,0.71,134.87,3,2.68,7/9/1923,"['tango', 'vintage tango']"
4K4YVhAtAWSocjzNtPmqgR,Chapter 1.6 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.73,0.28,9,-19.5,1,0.96,0.75,0,0.41,0.7,84.62,1,2.37,12/27/1923,['unknown']
4KEKCaNCoBTsRV9DZ2SBeI,Chapter 2.15 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.71,0.21,11,-20.71,0,0.95,0.8,0,0.16,0.67,61.51,4,2.12,12/27/1923,['unknown']
4KffbYKEtRSDQWVDESAEfD,Chapter 8.9 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.78,0.24,1,-20.41,1,0.95,0.6,0,0.17,0.56,86.89,4,2.33,12/27/1923,['unknown']
4Kk5VcClSSrmqQOv8yUyJU,Chapter 3.4 - Król Maciuś Pierwszy,0,0,Janusz Korczak,0.7,0.19,1,-17.58,1,0.94,0.82,0,0.52,0.69,105.84,4,2.1,12/27/1923,['unknown']
4N4elWLcjI9JTbVGBLQKiy,Chapter 8.16 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.63,0.2,1,-20.05,1,0.96,0.71,0,0.36,0.66,167.49,5,2.23,12/27/1923,['unknown']
4NRryZLamMJHcWFgQmryYV,Chapter 3.6 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.7,0.28,1,-19.3,1,0.96,0.78,0,0.14,0.73,85.62,3,2.26,12/27/1923,['unknown']
4Oy82y4C7BmmbRKwqtnHP9,Fin De Fiesta - Remasterizado,0,0,Ignacio Corsini,0.54,0.27,9,-21.05,1,0.11,0.99,0.87,0.16,0.59,126.42,4,2.17,3/29/1923,"['tango', 'vintage tango']"
4Q5I6riVFNV4mJaqSCmB0C,Basin Street Blues - Rec. 1928,4,0,Louis Armstrong & His Hot Five,0.6,0.28,10,-11.59,1,0.04,0.99,0.24,0.28,0.59,123.27,4,3.45,1/1/1923,['new orleans jazz']
4RjQhyJDUrP5jPPLNqeUde,Chapter 3.20 & Chapter 4.1 - Król Maciuś Na Wyspie Bezludnej,0,0,Janusz Korczak,0.72,0.23,1,-19.55,1,0.93,0.59,0,0.17,0.59,120.48,3,2.09,12/27/1923,['unknown']
